93183,"The Hyundai Centre-Hutchings Hyundai, The Hyundai Centre",Pontypridd,,CF37 5YH,Rhondda Cynon Taf,,Wales,51.575511,-3.295223
74699,"Penderyn Distillery, Penderyn",Penderyn,,CF44 0SX,Rhondda Cynon Taf,,Wales,51.763688,-3.52129
54860,"Griffin Mill Garages-Nissan, Upper Boat",Pontypridd,,CF37 5YH,Rhondda Cynon Taf,,Wales,51.57472,-3.294382
105872,"The Beach House Restaurant, Oxwich Beach",Oxwich,,SA3 1LS,Swansea,,Wales,51.557063,-4.161065
100057,"Hotel Ibis Swansea, Fabian Way",Swansea,,SA1 8LD,Swansea,,Wales,51.619946,-3.912318
98151,"Croft Acre Holiday Cottages, The Rickyard Port Eynon",Swansea,,SA3 1NN,Swansea,,Wales,51.545176,-4.209902
93185,"Hutchings Hyundai Swansea, St Davids Road",Swansea,,SA6 8QL,Swansea,,Wales,51.660435,-3.913284
89311,"Morfa Shopping Park, Brunel Way",Swansea,,SA1 7DS,Swansea,,Wales,51.643032,-3.932073
86156,"Tesco Extra-Llansamlet, Nantyffin Road",Swansea,,SA7 9RD,Swansea,,Wales,51.658672,-3.901234
86119,"Sinclair Accident Repair Centre, Gorseinon Road",Swansea,,SA4 9GW,Swansea,,Wales,51.667286,-4.019841
85839,"The Dragon Hotel, 39 the Kingsway",Swansea,,SA1 5LS,Swansea,,Wales,51.621436,-3.944424
84747,"Parc le Breos House, Parc le Breos House",Swasnea,,SA3 2HA,Swansea,,Wales,51.584496,-4.124613
75345,"Swansea Marriott Hotel, Maritime Quarter",Swansea,,SA13SS,Swansea,,Wales,51.613644,-3.94421
73032,"Swansea University Taliesin Theatre, Singleton Park",Swansea,,SA2 8PP,Swansea,,Wales,51.61017,-3.979976
68096,"DVLA Swansea, Long View Road",Swansea,,SA99 1AR,Swansea,,Wales,51.6715443,-3.9440397
47823,"Down to Earth, 72a Manselfield Road",Swansea,,SA3 3AP,Swansea,,Wales,51.580598,-4.035326
19938,"F R F Toyota, Neath Road",Swansea,,SA6 8HF,Swansea,,Wales,51.660559,-3.9250447
10313,"Fairyhill, Reynoldston",Swansea,,SA3 1BS,Swansea,,Wales,51.598898,-4.214534
9566,"National Waterfront Museum, Oystermouth Road",Swansea,,SA1 3RD,Swansea,,Wales,51.61681412,-3.937885165
60758,"Bassett's Nissan Swansea, Neath Road",Swansea,,SA6 8JE,Swansea,,Wales,51.65400269,-3.927790418
21126,"Swansea West Moto M4 Services, M4 Junction 47",Swansea,,SA4 1GT,Swansea,,Wales,51.678746,-3.994655
24867,"Newtown Motors, 1-2 Mona Close",Cwmbran,,NP44 1QX,Torfaen,,Wales,51.65893,-3.017383
24584,"Newtown Motors Nissan, 12 Somerset Road",Torfaen,,NP44 1QX,Torfaen,,Wales,51.65951595,-3.017196135
19351,"Best Western Plus Parkway Hotel & Spa, Cwmbran Drive",Newport,,NP44 3UW,Torfaen,,Wales,51.6435932,-3.022374
101485,"Barry Power Station, Sully Moors Road",Sully,,CF64 5YU,Vale of Glamorgan,,Wales,51.409163,-3.228540096
47460,"ASDA Barry Superstore, Ffordd y Mileniwm",Barry,,CF62 5AT,Vale of Glamorgan,,Wales,51.397175,-3.278613
24498,"National Trust Dyffryn Gardens, St Nicholas",Vale of Glamorgan,,CF5 6SU,Vale of Glamorgan,,Wales,51.437563,-3.304228
112903,"Ruthin Road, Ruthin Road",Wrexham,,LL13 7TU,Wrexham,,Wales,53.044518,-3.010819
93248,"Ramada Plaza Wrexham, Ramada Plaza Wrexham",Ellice Way,,LL13 7YH,Wrexham,,Wales,53.050201,-3.0121
47588,"Lindop Toyota, Llay New Road",Wrexham,,LL11 4BA,Wrexham,,Wales,53.076496,-3.004565
23604,"National Trust Chirk Castle, Chirk",Wrexham,,LL14 5AF,Wrexham,,Wales,52.93463038,-3.089781404
23609,"National Trust Erddig, Erddig",Wrexham,,LL13 0YT,Wrexham,,Wales,53.02628173,-3.00429302
16231,"Llyndir Hall Hotel, Llyndir Lane",Chester,,LL12 0AY,Wrexham,,Wales,53.118555,-2.942367
